condition_arm,condition_display_name,condition,class,control_arm,task,seed,control_best_score,condition_best_score,paired_delta,control_generation_zero_score,condition_generation_zero_score,manifest_sha256,initial_skill_yaml_sha256,randomized_config_bank_sha256,realized_scene_state_sha256
wrong-scene-targets,Wrong-Scene-Targets,wrong_scene_targets,Stress,full-context,peg_channel,0,0.7783835682047284,0.7491623147864704,-0.029221253418257986,0.740890301692447,0.7491623147864704,57a8094e5928ce185948b0f56340b132db19bba1bca07c0d6f83aca7183d77f2,7cf461dd424474091d4abb2cad097c94d53cc40b6667a9c12ad13ecbdc4fcc2d,7671e759637e84f1d32695b51f013f965f1da93397f2b9fb2cd2f6b8ebb55b9e,cd60c08f71f9d10bc11dd62c79067fee574cade1f8d1192fc945700528a8d454
wrong-scene-targets,Wrong-Scene-Targets,wrong_scene_targets,Stress,full-context,peg_channel,1,0.43476854442461293,0.43476854442461293,0.0,0.30247644446864946,0.30247644446864946,57a8094e5928ce185948b0f56340b132db19bba1bca07c0d6f83aca7183d77f2,1e32bdbed5a9ebf2db23e3360f955dc947d3c4469e8fb7189ba3b5be9910e0c2,e5c105ea06cb2bfad2577537942c8e4d46012b19a091006a6887ea320f409896,9fd07833843a6ee28e14c5e2ce05f86547005983f45e63c41c77b8dac2024c0a
wrong-scene-targets,Wrong-Scene-Targets,wrong_scene_targets,Stress,full-context,peg_channel,2,0.47223252670429355,0.13289365613836948,-0.33933887056592404,0.13289365613836948,0.13289365613836948,57a8094e5928ce185948b0f56340b132db19bba1bca07c0d6f83aca7183d77f2,4a89f731e6bdf91b2a6dcaa9fe3b9900fa58823a098ae70d491d38156751e466,76981d7e42d472555b5075ea4e5ec3ec4b5da0bc26e58d4325bd1f94c03eaff5,2a92d231da5879af7af8916eb4c7dff00148227e84220c4d9643d9841dc77ee7
wrong-scene-targets,Wrong-Scene-Targets,wrong_scene_targets,Stress,full-context,peg_channel,3,0.559781150982747,0.3385075428013362,-0.22127360818141073,0.09324203510185725,0.09324203510185725,57a8094e5928ce185948b0f56340b132db19bba1bca07c0d6f83aca7183d77f2,acbeff1e908ab28f4be2509c360e2d06ec9197eefc4a8f2472dbdc2f3095fae6,ad2aefb20b444aece1a479ac7548ec02b48d61cafb23ae50085531a44fe8d4df,990d03f436076caee02f5d9d8b3b9b0b3759564b7644084e4eac46818881d834
wrong-scene-targets,Wrong-Scene-Targets,wrong_scene_targets,Stress,full-context,peg_channel,4,0.6072665651593795,0.6072665651593795,0.0,0.605228387565611,0.605228387565611,57a8094e5928ce185948b0f56340b132db19bba1bca07c0d6f83aca7183d77f2,89ed5aaef5bcac10e5a34a4a88e921910fe4744f577b393fcfe2ed2e3909094e,8f630770c682010d6dfd559e32a43df89a25e0af2ae34ce08d06bbead2c6761a,5d75b33f12bcf5a2f8bdcc4693a93f63ce145f4d32d6acfe75032964e261854c
wrong-scene-targets,Wrong-Scene-Targets,wrong_scene_targets,Stress,full-context,peg_channel,5,0.30309508163390325,0.8488732919209095,0.5457782102870063,0.0006536024758250197,0.0006536024758250197,57a8094e5928ce185948b0f56340b132db19bba1bca07c0d6f83aca7183d77f2,21dfa4fcafe2652c10cce929dbd28bdd09149dd5e5beb6234f12cd2b9bfb493e,dfa6accc0c0b2ea84802ccad6b0cf6c2416996e37a4098c1707ce353531d3d91,ca4f9624fc0e37438ffe7fd92236fc537e25f346e4aaef8c3b399c2f4b45089e
wrong-scene-targets,Wrong-Scene-Targets,wrong_scene_targets,Stress,full-context,peg_channel,6,0.49464021465125235,0.401805340447614,-0.09283487420363834,0.0,0.0,57a8094e5928ce185948b0f56340b132db19bba1bca07c0d6f83aca7183d77f2,fd1511bf622ff027d72bc537a0a1f58d09202b05e2b9284beac43db30da24449,34020302a6c71adf74f3225edfa90af833ef623cddc986ffbb49c52d731d8b9e,07dc0764c781629358e2f97446117d9c410d14c078397be91277b4276116a1de
wrong-scene-targets,Wrong-Scene-Targets,wrong_scene_targets,Stress,full-context,peg_channel,7,0.4251965949412029,0.2619397053726838,-0.16325688956851908,0.26193055973030105,0.26193055973030105,57a8094e5928ce185948b0f56340b132db19bba1bca07c0d6f83aca7183d77f2,579c197c4f2480d7cbdf1294cce48ccaea8cc331fb89eeb6bc77e6ba931ff824,8c433fbdc42b87805bb8e641bf77d7da3da20b2482bd0cdf580ad36b7b752951,d0d8b50673ee8d816e4de306a6620129fbd254b61025859fc8d57d0983f18415
wrong-scene-targets,Wrong-Scene-Targets,wrong_scene_targets,Stress,full-context,peg_channel,8,0.37903880482374824,0.29772996216655295,-0.08130884265719529,0.0,0.0,57a8094e5928ce185948b0f56340b132db19bba1bca07c0d6f83aca7183d77f2,066a553d70adcb347e1b496ffa02673ccde8a68f3c42f3f606c8f51c4bbcd57f,89a03cf85ad72a73b9bc84b2dddf0fd915593777e322a294699f490b6b6e73a6,c5fb87552d009c7e1ef813cadc54d289d6d9c896c1dd51a37fa468bf6305165e
wrong-scene-targets,Wrong-Scene-Targets,wrong_scene_targets,Stress,full-context,peg_channel,9,0.5582803910784399,0.17362871229270238,-0.38465167878573747,0.05544145848051566,0.05544145848051566,57a8094e5928ce185948b0f56340b132db19bba1bca07c0d6f83aca7183d77f2,1d7e44f883249743080a254e7377a5a9e3917912f9cfb02bddc153bb94c64b6b,b3993e13af94809c4138fc6ebeb663d64518b5c962b15c067c32b991edaff76c,a0d7ea14565b0a67e86de15fa43f3773b761884db645527685cd53e0fd95aeb9
wrong-scene-targets,Wrong-Scene-Targets,wrong_scene_targets,Stress,full-context,obstacle_reach,0,0.8783226750793899,0.844697631472207,-0.03362504360718288,1.4589853496593036e-38,1.458991129165741e-38,57a8094e5928ce185948b0f56340b132db19bba1bca07c0d6f83aca7183d77f2,33b13767db2bedc8c345ab4e418426ec5ee89d387e774d9d4c4c9c38cb1b2154,17b10de829b8ff8e1626c181d80e5500dc9456629aa85525626eae243f271479,47501b1aab9bfa0e6b563b161626f42def695cce7ac7b19bb24da49f0ff9be1e
wrong-scene-targets,Wrong-Scene-Targets,wrong_scene_targets,Stress,full-context,obstacle_reach,1,0.9941999318328639,0.9465022006513472,-0.04769773118151677,1.6152406920023015e-42,1.6152406920023015e-42,57a8094e5928ce185948b0f56340b132db19bba1bca07c0d6f83aca7183d77f2,e9d61a74aabf541d182bb491706011b3af97b772381b0c765f4323922ed0d773,1ba7f3ca1b7e6d192a6b3dda158aa9fae991c2cc95ab4d701bf6a3c75b8f2c31,46c72c16be0fa319940ad2424e6763e117e5dc5f0c6b9e34d827f50eec225036
wrong-scene-targets,Wrong-Scene-Targets,wrong_scene_targets,Stress,full-context,obstacle_reach,2,0.9566969415523982,0.9695070384331408,0.012810096880742639,1.888210442672374e-33,1.888210442672374e-33,57a8094e5928ce185948b0f56340b132db19bba1bca07c0d6f83aca7183d77f2,f3eb82b3171f0783c795f68377e770958f476cf0f511aaa8ce7482ca06ff9d0c,4262642c5ed163d9420d881490dd8ee0ec37c9c23196b6d5f3ad20f6ae92eaf1,91e4de206df15f80750cdb645e4a7fbeecac222f6e7e3c9e7aabeca93992a5f5
wrong-scene-targets,Wrong-Scene-Targets,wrong_scene_targets,Stress,full-context,obstacle_reach,3,0.9360700363976308,0.9349622840930839,-0.0011077523045468496,1.337445518838267e-38,1.337445518838267e-38,57a8094e5928ce185948b0f56340b132db19bba1bca07c0d6f83aca7183d77f2,d9e8103b73663ca73a530b3563461eb97f32786c9c3c6ca329efdccc4a82bac4,640baafae61692253f2eb536fb4a0601f7a0ecefb5862ffe022bf05b494bcbd0,09b1e5e25d1c1085fb3b7b529543c8c0ed19e559c3b72845a3b8c8c62899d8b5
wrong-scene-targets,Wrong-Scene-Targets,wrong_scene_targets,Stress,full-context,obstacle_reach,4,0.9371932876507688,0.9073486843304083,-0.02984460332036054,4.3842597541789354e-36,4.3842597541789354e-36,57a8094e5928ce185948b0f56340b132db19bba1bca07c0d6f83aca7183d77f2,7cb3e87e9951ab2d849e539e5e3477530094d9c9b187d83305735831f04bdb2a,24386e408b5c03dd6011546cc3346cb35d04f3ee1ab637ba5e4c24c8388f05bf,f04b195e402ac39779662418f5ff4bea89ac7f3f52518881a8eb9756a965f187
wrong-scene-targets,Wrong-Scene-Targets,wrong_scene_targets,Stress,full-context,obstacle_reach,5,0.9696808512377605,0.8989154585581317,-0.07076539267962878,7.846352038225177e-36,7.846352038225177e-36,57a8094e5928ce185948b0f56340b132db19bba1bca07c0d6f83aca7183d77f2,27d58a38ffe793ba824763598a1eb9ffe8cea20e4e1c5e7626ef3129010ed0c8,1d3144fac18acae4391ae712ca5826c484e79d0357d9b638121b7c2b243ce811,35b656cc89b57a5f115ac5b9cfa690565debfcfd5af880d0b6438b747265b590
wrong-scene-targets,Wrong-Scene-Targets,wrong_scene_targets,Stress,full-context,obstacle_reach,6,0.5857737765392826,0.8782480489954251,0.29247427245614244,7.824127747959763e-36,7.824127747959763e-36,57a8094e5928ce185948b0f56340b132db19bba1bca07c0d6f83aca7183d77f2,3f2979580802d6189052b25cc3aee6d121aa91d18fbdc67ee6ef950844548b39,2a913969e64ae813f828b1295b7cedc4f0abd21e9fae25c74f196a689a193dba,bd4f35ed59709260e094776b661704e90745f7a52d08ebc05c5947cbc49435ce
wrong-scene-targets,Wrong-Scene-Targets,wrong_scene_targets,Stress,full-context,obstacle_reach,7,0.5857238178338741,0.7981642854563913,0.21244046762251723,4.549823265528709e-44,4.549823265528709e-44,57a8094e5928ce185948b0f56340b132db19bba1bca07c0d6f83aca7183d77f2,cd4a744bb3b2e99f1ceac6e546baf8bc6e08c3bae2cd38cb30301fd700d5d7c3,74400fc44a90aa038e347976dc7472f5cd3853fb016cfc7a421a3760855f7dea,f5f2ee542fad8ea5b5618e39465af4fd2d024325ca55c46b8aecfe9ce333bfb2
wrong-scene-targets,Wrong-Scene-Targets,wrong_scene_targets,Stress,full-context,obstacle_reach,8,0.9647302880353396,0.8987886628120679,-0.06594162522327163,1.5308617073471965e-42,1.5308617073471965e-42,57a8094e5928ce185948b0f56340b132db19bba1bca07c0d6f83aca7183d77f2,62cf6c4c3c312cd6a634d56084e353beddf01c47dfa9aeaa974e2f3488efed7c,744d7dce37e8584909656501f7c6ef44d49d5f17d9da1dc48bed480f1f9d440f,4d99f589f09839c4f3a4e389174672e239f050e8ccee110af89dc738cbe9e683
wrong-scene-targets,Wrong-Scene-Targets,wrong_scene_targets,Stress,full-context,obstacle_reach,9,0.819335905048899,0.9453498776713168,0.12601397262241787,1.2644639184679058e-17,1.2644639184679058e-17,57a8094e5928ce185948b0f56340b132db19bba1bca07c0d6f83aca7183d77f2,4a1286529fa55dde1940e6cfdf70607c9a70dc96ff129ffbe0be591f2ee0f0ca,375b0bdd2399b742daffff0e1f4358fdaee204b3ee2751ae1ac94ce7489f9dba,fda113aaf8e8c099f2c28b9d9dc98e35a2e52600fa9b3eec61a8dea75fa26f9a
wrong-scene-targets,Wrong-Scene-Targets,wrong_scene_targets,Stress,full-context,grasp_place,0,0.46560566826911903,0.17960327702813725,-0.2860023912409818,0.17950942321087246,0.17960327702813725,57a8094e5928ce185948b0f56340b132db19bba1bca07c0d6f83aca7183d77f2,e4b4f397e2cce0787cb85ca8c26eafd020812b8f2380b9a88380f99c0697b54a,b67780f7bad3c016c837dc920720f93ed433519396c67d401e21fabd9e604293,f07a678caf5b8ea43212ad5a337315ad102b1ae725b01cf669f7af9bd0eea2ea
wrong-scene-targets,Wrong-Scene-Targets,wrong_scene_targets,Stress,full-context,grasp_place,1,0.9123695975303243,0.1612628444526713,-0.751106753077653,0.15923132083737143,0.15923132083737143,57a8094e5928ce185948b0f56340b132db19bba1bca07c0d6f83aca7183d77f2,ba1c66ba0c44d38e1ac72df49501a9569b590183e5245ef996085908ed941a16,09c1bf7b3cb6f735dc09d9b4e877fb05448e1de1fd7056b036246cde489698d2,a2ed2c4162d37489f2d2d0fa0373774d72c951d58f2469e0ba2d602ff46b6cfb
wrong-scene-targets,Wrong-Scene-Targets,wrong_scene_targets,Stress,full-context,grasp_place,2,1.0,0.1983459118986952,-0.8016540881013048,0.1556797365129399,0.1556797365129399,57a8094e5928ce185948b0f56340b132db19bba1bca07c0d6f83aca7183d77f2,3417f33c8b6446296a60cb7136af80f31dc49e8eab316bafdaef6a3eded243e8,12bfde6f832e1d8c88e1f76fb3b732b8b3d2c224bb47728976c44b220c3a1c5c,67b45068113fe0ef6f199d4981822d51bd0bd66bb4f388f7402a08094b41852a
wrong-scene-targets,Wrong-Scene-Targets,wrong_scene_targets,Stress,full-context,grasp_place,3,0.27125666041285296,0.3760136993794549,0.10475703896660193,0.17232226436243903,0.17232226436243903,57a8094e5928ce185948b0f56340b132db19bba1bca07c0d6f83aca7183d77f2,b6972d3d8d86e9c12d963d1077d7ee500dd43d2c708f59679d362a05dd89e29f,5e925aa6ea0c7367cb1e51bc422e636a0f18384f77e9eb83eda2ec68db83bd4c,5ce27bcdb8582e1d517b17df0f9c2ad7b05701113a75707627744a889253e6a7
wrong-scene-targets,Wrong-Scene-Targets,wrong_scene_targets,Stress,full-context,grasp_place,4,1.0,0.280781560557874,-0.7192184394421259,0.20265823861231982,0.20265823861231982,57a8094e5928ce185948b0f56340b132db19bba1bca07c0d6f83aca7183d77f2,8f620135c4f928508a2e3b18ed07a74df56091e3900172d8d172c953bf6222d3,d8276615d90e4d1b8208a187e9d3116cd64c2e9b961607f3911e667d1d2af200,1959b3932a54fd3d3850620783d44a63a35b8fa059f78d939fdbdef5fbfc64e8
wrong-scene-targets,Wrong-Scene-Targets,wrong_scene_targets,Stress,full-context,grasp_place,5,0.5429035829037038,0.40782784268124267,-0.1350757402224611,0.22074329484855068,0.22074329484855068,57a8094e5928ce185948b0f56340b132db19bba1bca07c0d6f83aca7183d77f2,e179e0dd7235005d183333de83cba5a48e42111064672eecadbbccc4e8209576,8fd455dc0d6fe5aee09121a6264ec1bf9e834d63d2a9ba69ac70ce6b4a1cfa8c,ca83b0c5488ee900ee32f323a4fc38ffcc2f5381fd3d2b180044b561c962382d
wrong-scene-targets,Wrong-Scene-Targets,wrong_scene_targets,Stress,full-context,grasp_place,6,0.7255152688785622,0.3077858309500154,-0.41772943792854683,0.24926784859840012,0.24926784859840012,57a8094e5928ce185948b0f56340b132db19bba1bca07c0d6f83aca7183d77f2,2f19c267de8feaf0a90a404361a235632e3bcadc9a29a3b0ec7e1aead008cae1,32247c57ea1a6858a2dd4ee542d031436a96b33b66f2c45232bdbde3c904f46e,584133b5261cffac0dd4282704ff39e97bf4d452e60b02507679bbdea5a4de22
wrong-scene-targets,Wrong-Scene-Targets,wrong_scene_targets,Stress,full-context,grasp_place,7,0.33117118235123794,0.3232973273521969,-0.00787385499904103,0.1901954536167516,0.1901954536167516,57a8094e5928ce185948b0f56340b132db19bba1bca07c0d6f83aca7183d77f2,b68c0bb417397cd6abb8b4efbd1690bc79e9c8291b636dcd82e30ec2ed8f7ad6,ec21746bc7cfceb5669e0f643190a91114afeeaff314a3cc32d49eaeb4fe77f5,8a4edc50bf1a337961423afe5cdf858aa28147f944f8fcd30a2ce1adc75d1bd6
wrong-scene-targets,Wrong-Scene-Targets,wrong_scene_targets,Stress,full-context,grasp_place,8,1.0,0.22729683946912235,-0.7727031605308776,0.14711914047219357,0.14711914047219357,57a8094e5928ce185948b0f56340b132db19bba1bca07c0d6f83aca7183d77f2,97dea9f5cba3d2de759bbf13d36e86ebbcf4014af8ba428a0e8ab19b484b4c53,870915df6acf57e7900ab797000405f018324ae196b1e9dbbc58cd8c45af02e4,f44a4a1356de6cb8b5dec75995af4354e38cafd01c85526c1c2a33c8dd2e5b1c
wrong-scene-targets,Wrong-Scene-Targets,wrong_scene_targets,Stress,full-context,grasp_place,9,1.0,1.0,0.0,0.13032826320640337,0.13032826320640337,57a8094e5928ce185948b0f56340b132db19bba1bca07c0d6f83aca7183d77f2,07a2533634943c49772e75f90f0942168e58579899e5d5f56e070558e8cac66d,c1d73636889e6bc40039e99c039b69c508331bf34f08d3911da8ec2f360ec1d6,0143f6b0f71a2b9dc1b332d50c0ca91b210f169a33e3f94f972cb0659a69dba8
